event_id,Method,Quality (A-D for SKHASH; lower number better for FOCMEC),Strike,Dip,Rake,P Axis Azimuth,P Axis Plunge,T Axis Azimuth,T Axis Plunge,N Axis Azimuth,N Axis Plunge
1959 Berridale,FOCMEC,0,216.13,58.68,60.35,326.88,9.06,75.26,63.19,232.61,25
1959 Berridale,FOCMEC,0,218.9,63.05,61.7,329.07,13.56,84.98,61.1,232.61,25
1959 Berridale,FOCMEC,0,221.47,67.48,62.77,331.37,18.06,93.35,58.39,232.62,25
1959 Berridale,FOCMEC,0,223.87,71.94,63.61,333.76,22.52,100.43,55.23,232.61,25
1959 Berridale,FOCMEC,0,218.63,54.37,58.67,330.27,4.53,69.85,64.54,238.16,25
1959 Berridale,FOCMEC,0,221.67,58.68,60.35,332.42,9.06,80.8,63.19,238.15,25
1959 Berridale,FOCMEC,0,224.44,63.05,61.7,334.61,13.56,90.52,61.1,238.15,25
1959 Berridale,FOCMEC,0,227.01,67.48,62.77,336.91,18.06,98.89,58.39,238.16,25
1959 Berridale,FOCMEC,0,229.41,71.94,63.61,339.3,22.52,105.97,55.23,238.15,25
1959 Berridale,FOCMEC,0,224.17,54.37,58.67,335.81,4.53,75.39,64.54,243.7,25
1959 Berridale,FOCMEC,0,227.21,58.68,60.35,337.96,9.06,86.34,63.19,243.69,25
1959 Berridale,FOCMEC,0,229.98,63.05,61.7,340.15,13.56,96.06,61.1,243.69,25
1977 Blinman,SKHASH,D,178.6,84,177.4,43.61,2.41,133.86,6.07,292.08,83.46
1977 Blinman,SKHASH,D,323.2,35.6,94.2,230.19,9.46,35.45,80.22,139.78,2.44
1977 Blinman,FOCMEC,0,137.34,65.41,78.99,235.59,19.69,26.47,67.73,141.97,10
1977 Blinman,FOCMEC,0,130.36,61.12,72.81,232.82,14.48,4.85,68.91,138.86,15
1977 Blinman,FOCMEC,0,124.18,57.39,66.04,231.1,9.39,344.93,67.73,137.65,20
1977 Blinman,FOCMEC,0,116.59,56.17,53,231.85,4.33,329.27,59.63,139.35,29.99
1977 Blinman,FOCMEC,0,110.5,54.6,45.28,50.34,0,320.33,55,140.34,35
1977 Blinman,FOCMEC,0,85.7,75.06,1.34,41.5,9.57,309.54,11.44,170.52,75
1977 Blinman,FOCMEC,0,86.3,80.15,1.75,41.56,5.72,310.74,8.18,166.17,80
1977 Blinman,FOCMEC,0.01,121.98,58.68,60.35,232.73,9.06,341.11,63.19,138.46,25
1977 Blinman,FOCMEC,0.01,82.8,70,0,39.58,14,306.02,14,172.8,70
1977 Blinman,FOCMEC,0.01,267.31,81.35,-5.04,222.91,9.66,132.47,2.58,27.7,80
1977 Blinman,FOCMEC,0.01,84.98,85.02,-0.44,40.11,3.83,309.89,3.21,180.04,85
1977 Blinman,FOCMEC,0.02,137.67,65.1,84.49,231.81,19.92,36.54,69.41,140,5
1977 Blinman,FOCMEC,0.02,142.67,65.1,84.49,236.81,19.92,41.54,69.41,145,5
1977 Blinman,FOCMEC,0.02,118.94,54.37,58.67,230.58,4.53,330.16,64.54,138.47,25
1977 Blinman,FOCMEC,0.02,83.97,75.52,-3.97,40.34,12.96,308.62,7.44,189.48,75
1977 Blinman,FOCMEC,0.03,131.18,60.5,78.49,229.57,14.77,13.95,72.04,136.91,10
1977 Blinman,FOCMEC,0.03,136.25,60.5,78.49,234.64,14.77,19.02,72.04,141.98,10
1977 Blinman,FOCMEC,0.03,135.5,61.12,72.81,237.96,14.48,9.99,68.91,144,15
1977 Blinman,FOCMEC,0.03,129.47,57.39,66.04,236.39,9.39,350.22,67.73,142.94,20
1977 Blinman,FOCMEC,0.03,110.79,56.17,53,226.05,4.33,323.47,59.63,133.55,29.99
1977 Blinman,FOCMEC,0.03,112.79,52.24,50.77,229.35,0,319.36,60,139.35,30
1977 Blinman,FOCMEC,0.03,85,90,0,40,0,310,0,130,90
1977 Blinman,FOCMEC,0.04,125.22,61.12,72.81,227.68,14.48,359.71,68.91,133.72,15
1977 Blinman,FOCMEC,0.04,118.89,57.39,66.04,225.81,9.39,339.64,67.73,132.36,20
1977 Blinman,FOCMEC,0.04,104.4,54.6,45.28,44.24,0,314.23,55,134.24,35
1977 Blinman,FOCMEC,0.04,87.35,76.43,6.46,42.21,5.08,310.93,14.08,151.59,75
1977 Blinman,FOCMEC,0.04,88.89,82.36,6.47,43.53,0.86,313.38,9.96,138.43,80
1977 Blinman,FOCMEC,0.04,83.56,80.61,-3.45,39.18,9.05,308.51,4.21,193.84,80
1977 Blinman,FOCMEC,0.04,85.1,87.13,4.1,219.96,0.86,310.03,4.93,120.03,85
1977 Blinman,FOCMEC,0.05,116.44,58.68,60.35,227.19,9.06,335.57,63.19,132.92,25
1977 Blinman,FOCMEC,0.05,124.47,54.37,58.67,236.11,4.53,335.69,64.54,144,25
1977 Blinman,FOCMEC,0.05,118.6,52.24,50.77,235.16,0,325.17,60,145.16,30
1977 Blinman,FOCMEC,0.05,84.32,70.71,5.38,39.92,9.85,306.84,17.23,158.41,70
1977 Blinman,FOCMEC,0.05,88.63,80.34,-2.61,44.23,8.65,313.47,4.99,193.83,80
1977 Blinman,FOCMEC,0.06,132.27,65.41,78.99,230.52,19.69,21.4,67.73,136.9,10
1977 Blinman,FOCMEC,0.06,128.59,56.36,71.89,231.47,9.66,353.14,72.04,138.86,15
1977 Blinman,FOCMEC,0.06,126.48,61.98,67.2,232.89,14.08,355.73,65.18,137.65,20
1977 Blinman,FOCMEC,0.06,113.4,54.37,58.67,225.04,4.53,324.62,64.54,132.93,25
1977 Blinman,FOCMEC,0.06,88.12,70.08,1.82,44.54,12.7,311.04,15.19,172.79,70
1977 Blinman,FOCMEC,0.06,81.28,70.71,-5.38,38.76,17.23,305.68,9.85,187.19,70
1977 Blinman,FOCMEC,0.06,268.3,75.92,-5.24,224.72,13.57,133.19,6.28,18.96,75
1977 Blinman,FOCMEC,0.06,264.98,85.02,-0.44,220.11,3.83,129.89,3.21,0.04,85
1977 Blinman,FOCMEC,0.06,84.92,87.89,-4.53,39.93,4.69,130.07,1.71,240,85
1977 Blinman,FOCMEC,0.07,142.41,65.41,78.99,240.66,19.69,31.54,67.73,147.04,10
1977 Blinman,FOCMEC,0.07,108.54,58.23,47.57,227.11,4.1,322.92,54.69,134.24,35
1977 Blinman,FOCMEC,0.07,89.57,71.25,7.1,44.73,8.31,312,18.06,158.39,70
1977 Blinman,FOCMEC,0.07,86.57,70.32,-3.62,43.89,16.27,310.54,11.31,187.21,70
1977 Blinman,FOCMEC,0.07,267.65,80.95,4.26,222.59,3.4,132.03,9.39,332.31,80.01
1977 Blinman,FOCMEC,0.07,269.91,87.5,-4.33,224.95,4.83,315.06,1.29,59.96,85
1977 Blinman,FOCMEC,0.07,90.09,87.5,4.33,224.94,1.29,315.05,4.83,120.04,85
1977 Blinman,FOCMEC,0.08,141.32,60.5,78.49,239.71,14.77,24.09,72.04,147.05,10
1977 Blinman,FOCMEC,0.08,85.21,71.94,-8.74,42.78,18.75,310.48,6.72,201.59,70
1977 Blinman,FOCMEC,0.08,270,75,0,225.99,10.55,134.01,10.55,360,75
1977 Blinman,FOCMEC,0.08,90.87,75.23,2.66,46.45,8.54,314.59,12.24,170.54,75
1977 Blinman,FOCMEC,0.08,89.13,75.23,-2.66,45.41,12.24,313.55,8.54,189.46,75
1977 Blinman,FOCMEC,0.08,270,80,0,225.44,7.05,134.56,7.05,360,80
1977 Blinman,FOCMEC,0.08,270,85,0,225.11,3.53,134.89,3.53,360,85
1977 Blinman,FOCMEC,0.08,264.92,87.89,-4.53,219.93,4.69,310.07,1.71,60,85
1977 Blinman,FOCMEC,0.08,90,85,0,45.11,3.53,314.89,3.53,180,85
1977 Blinman,FOCMEC,0.08,265.1,87.13,4.1,39.96,0.86,130.03,4.93,300.03,85
1977 Blinman,FOCMEC,0.08,270,90,0,225,0,135,0,315,90
1977 Blinman,FOCMEC,0.09,140,65,90,230,20,50,70,320,0
1977 Blinman,FOCMEC,0.09,123.44,56.36,71.89,226.32,9.66,347.99,72.04,133.71,15
1977 Blinman,FOCMEC,0.09,133.73,56.36,71.89,236.61,9.66,358.28,72.04,144,15
1977 Blinman,FOCMEC,0.09,121.18,61.98,67.2,227.59,14.08,350.43,65.18,132.35,20
1977 Blinman,FOCMEC,0.09,131.77,61.98,67.2,238.18,14.08,1.02,65.18,142.94,20
1977 Blinman,FOCMEC,0.09,127.52,58.68,60.35,238.27,9.06,346.65,63.19,144,25
1977 Blinman,FOCMEC,0.09,114.25,60.22,54.82,228.59,8.65,332.97,58.52,133.55,30
1977 Blinman,FOCMEC,0.09,122.4,56.17,53,237.66,4.33,335.08,59.63,145.16,29.99
1977 Blinman,FOCMEC,0.09,105.98,51.13,42.55,47.46,4.1,311.66,54.69,140.34,35
1977 Blinman,FOCMEC,0.09,100,54.07,37.45,44.24,3.83,309.71,49.74,137.46,40
1977 Blinman,FOCMEC,0.09,104.72,57.2,40.12,47.45,0,317.45,50,137.45,40
1977 Blinman,FOCMEC,0.09,85.57,72.77,10.31,39.87,5.08,308.09,19.29,144.01,70
1977 Blinman,FOCMEC,0.09,88.62,79.45,10.73,42.63,0,312.63,15,132.64,75
1977 Blinman,FOCMEC,0.09,264.92,80.04,-0.88,220.43,7.64,129.57,6.41,359.99,80
1977 Blinman,FOCMEC,0.09,83.87,81.82,5.78,38.61,1.73,308.31,9.85,138.44,80
1977 Blinman,FOCMEC,0.09,86.1,82.95,-7.11,41.54,10,131.54,0,221.56,80
1977 Blinman,FOCMEC,0.1,126.93,52.84,64.59,234.65,4.7,337.29,69.41,142.94,20
1977 Blinman,FOCMEC,0.1,106.98,52.24,50.77,223.54,0,313.55,60,133.54,30
1977 Blinman,FOCMEC,0.1,114.64,58.23,47.57,233.21,4.1,329.02,54.69,140.34,35
1977 Blinman,FOCMEC,0.1,116.6,54.6,45.28,56.44,0,326.43,55,146.44,35
1977 Blinman,FOCMEC,0.1,106.55,54.07,37.45,50.79,3.83,316.26,49.74,144.01,40
1977 Blinman,FOCMEC,0.1,83.51,65.1,2.33,40.74,15.76,305.2,18.89,167.99,65
1977 Blinman,FOCMEC,0.1,87.55,77.05,-7.63,43.92,14.48,312.93,3.84,208.42,75
1977 Blinman,FOCMEC,0.1,266.56,75.52,3.97,221.91,7.44,130.19,12.96,341.05,75
1977 Blinman,FOCMEC,0.1,86.1,85.79,9.08,220.49,3.4,311.05,9.39,110.77,80
1977 Blinman,FOCMEC,0.1,91.37,80.34,2.61,46.53,4.99,315.77,8.65,166.17,80
1977 Blinman,FOCMEC,0.11,126.11,60.5,78.49,224.5,14.77,8.88,72.04,131.84,10
1977 Blinman,FOCMEC,0.11,121.63,52.84,64.59,229.35,4.7,331.99,69.41,137.64,20
1977 Blinman,FOCMEC,0.11,84.49,65.1,-2.33,42.8,18.89,307.26,15.76,180.01,65
1977 Blinman,FOCMEC,0.11,90.69,73.73,11.79,44.59,3.41,313.37,19.68,144,70
1977 Blinman,FOCMEC,0.12,132.67,65.1,84.49,226.81,19.92,31.54,69.41,135,5
1977 Blinman,FOCMEC,0.12,137.12,60.13,84.23,231.34,14.95,31.98,74.2,140,5
1977 Blinman,FOCMEC,0.12,131.98,65.91,73.53,234.24,19.29,13.45,65.18,138.86,15
1977 Blinman,FOCMEC,0.12,112.09,51.13,42.55,53.57,4.1,317.77,54.69,146.45,35
1977 Blinman,FOCMEC,0.12,264.82,75.06,-1.34,220.98,11.44,129.02,9.57,0,75
1977 Blinman,FOCMEC,0.12,82.23,75.92,5.24,37.34,6.28,305.81,13.57,151.57,75
1977 Blinman,FOCMEC,0.12,92.45,77.05,7.63,47.07,3.84,316.08,14.48,151.58,75
1977 Blinman,FOCMEC,0.12,82.48,77.76,-8.74,38.76,14.77,308.08,2.57,208.43,75
1977 Blinman,FOCMEC,0.12,268,89.13,-9.96,222.64,7.64,313.51,6.4,83.06,80
2001 Boolarra South,SKHASH,D,82.4,78.8,-174.1,306.41,12.04,37.22,3.79,144.39,77.36
2001 Boolarra South,SKHASH,D,217,65.2,102,298.04,19.35,149.68,67.59,31.91,10.88
2001 Boolarra South,FOCMEC,0,20,5,90,290,40,110,50,200,0
2001 Boolarra South,FOCMEC,0,20,10,90,290,35,110,55,200,0
2001 Boolarra South,FOCMEC,0,25,5,90,295,40,115,50,205,0
2001 Boolarra South,FOCMEC,0,30,5,90,300,40,120,50,210,0
2001 Boolarra South,FOCMEC,0,8.7,11.17,63.26,301.51,34.85,132.1,54.69,35,5
2001 Boolarra South,FOCMEC,0,13.7,11.17,63.26,306.51,34.85,137.1,54.69,40,5
2001 Boolarra South,FOCMEC,0,159.56,85.02,84.98,254.18,39.82,64.07,49.74,160,5
2001 Boolarra South,FOCMEC,0,164.56,85.02,84.98,259.18,39.82,69.07,49.74,165,5
2001 Boolarra South,FOCMEC,0,169.56,85.02,84.98,264.18,39.82,74.07,49.74,170,5
2001 Boolarra South,FOCMEC,0,174.12,80.04,84.92,268.5,34.85,77.9,54.69,175,5
2001 Boolarra South,FOCMEC,0,174.56,85.02,84.98,269.18,39.82,79.07,49.74,175,5
2001 Boolarra South,FOCMEC,0,179.12,80.04,84.92,273.5,34.85,82.9,54.69,180,5
2001 Boolarra South,FOCMEC,0,179.56,85.02,84.98,274.18,39.82,84.07,49.74,180,5
2001 Boolarra South,FOCMEC,0,184.12,80.04,84.92,278.5,34.85,87.9,54.69,185,5
2001 Boolarra South,FOCMEC,0,184.56,85.02,84.98,279.18,39.82,89.07,49.74,185,5
2001 Boolarra South,FOCMEC,0,350.93,14.11,44.56,298.56,34.39,139.43,53.78,35.49,10
2001 Boolarra South,FOCMEC,0,2.55,17.96,55.73,299.78,29.5,142.24,58.52,35.5,10
2001 Boolarra South,FOCMEC,0,9.99,22.27,62.73,300.86,24.59,145.92,63.2,35.49,10
2001 Boolarra South,FOCMEC,0,7.62,17.96,55.73,304.85,29.5,147.31,58.52,40.57,10
2001 Boolarra South,FOCMEC,0,160.5,80.15,79.85,259.19,34.39,58.33,53.78,162.25,10
2001 Boolarra South,FOCMEC,0,161.38,85.08,79.96,260.54,39.28,60.56,48.97,162.25,10
2001 Boolarra South,FOCMEC,0,165.57,80.15,79.85,264.26,34.39,63.4,53.78,167.32,10
2001 Boolarra South,FOCMEC,0,166.45,85.08,79.96,265.61,39.28,65.63,48.97,167.32,10
2001 Boolarra South,FOCMEC,0,170.64,80.15,79.85,269.33,34.39,68.47,53.78,172.39,10
2001 Boolarra South,FOCMEC,0,171.52,85.08,79.96,270.68,39.28,70.7,48.97,172.39,10
2001 Boolarra South,FOCMEC,0,174.8,75.23,79.65,273.19,29.49,70.72,58.53,177.47,10
2001 Boolarra South,FOCMEC,0,175.71,80.15,79.85,274.4,34.39,73.54,53.78,177.46,10
2001 Boolarra South,FOCMEC,0,176.59,85.08,79.96,275.75,39.28,75.77,48.97,177.46,10
2001 Boolarra South,FOCMEC,0,179.87,75.23,79.65,278.26,29.49,75.79,58.53,182.54,10
2001 Boolarra South,FOCMEC,0,180.78,80.15,79.85,279.47,34.39,78.61,53.78,182.53,10
2001 Boolarra South,FOCMEC,0,181.66,85.08,79.96,280.82,39.28,80.84,48.97,182.53,10
2001 Boolarra South,FOCMEC,0,1.83,28.9,57.62,295.48,19.3,156.28,65.18,30.87,15
2001 Boolarra South,FOCMEC,0,6.71,33.23,61.81,296.89,14.47,164.88,68.91,30.86,15
2001 Boolarra South,FOCMEC,0,340.27,17.96,32.95,295.73,33.65,146.28,52.3,36,15
2001 Boolarra South,FOCMEC,0,351.99,21.09,44.01,297.5,28.88,150.14,56.77,35.99,15
2001 Boolarra South,FOCMEC,0,0.58,24.81,51.92,299.12,24.1,155.03,61.09,36,15
2001 Boolarra South,FOCMEC,0,6.97,28.9,57.62,300.62,19.3,161.42,65.18,36.01,15
2001 Boolarra South,FOCMEC,0,357.14,21.09,44.01,302.65,28.88,155.29,56.77,41.14,15
2001 Boolarra South,FOCMEC,0,5.73,24.81,51.92,304.27,24.1,160.18,61.09,41.15,15
2001 Boolarra South,FOCMEC,0,158.13,85.17,74.95,261.68,38.38,52.29,47.73,159.43,15
2001 Boolarra South,FOCMEC,0,161.96,80.34,74.78,264.84,33.64,54.29,52.31,164.57,15
2001 Boolarra South,FOCMEC,0,163.27,85.17,74.95,266.82,38.38,57.43,47.73,164.57,15
2001 Boolarra South,FOCMEC,0,165.75,75.52,74.5,268.21,28.88,55.57,56.78,169.72,15
2001 Boolarra South,FOCMEC,0,167.1,80.34,74.78,269.98,33.64,59.43,52.31,169.71,15
2001 Boolarra South,FOCMEC,0,168.42,85.17,74.95,271.97,38.38,62.58,47.73,169.72,15
2001 Boolarra South,FOCMEC,0,169.48,70.71,74.08,271.75,24.09,55.82,61.09,174.86,15
2001 Boolarra South,FOCMEC,0,170.89,75.52,74.5,273.35,28.88,60.71,56.78,174.86,15
2001 Boolarra South,FOCMEC,0,172.24,80.34,74.78,275.12,33.64,64.57,52.31,174.85,15
2001 Boolarra South,FOCMEC,0,173.56,85.17,74.95,277.11,38.38,67.72,47.73,174.86,15
2001 Boolarra South,FOCMEC,0,174.62,70.71,74.08,276.89,24.09,60.96,61.09,180,15
2001 Boolarra South,FOCMEC,0,176.03,75.52,74.5,278.49,28.88,65.85,56.78,180,15
2001 Boolarra South,FOCMEC,0,177.39,80.34,74.78,280.27,33.64,69.72,52.31,180,15
2001 Boolarra South,FOCMEC,0,178.7,85.17,74.95,282.25,38.38,72.86,47.73,180,15
2001 Boolarra South,FOCMEC,0,178.26,65.91,73.53,280.52,19.29,59.73,65.18,185.14,15
2001 Boolarra South,FOCMEC,0,179.76,70.71,74.08,282.03,24.09,66.1,61.09,185.14,15
2001 Boolarra South,FOCMEC,0,181.18,75.52,74.5,283.64,28.88,71,56.78,185.15,15
2001 Boolarra South,FOCMEC,0,182.53,80.34,74.78,285.41,33.64,74.86,52.31,185.14,15
2001 Boolarra South,FOCMEC,0,181.79,61.12,72.81,284.25,14.48,56.28,68.91,190.29,15
2001 Boolarra South,FOCMEC,0,0.44,39.67,57.6,293.02,9.39,179.21,67.73,26.47,20
2001 Boolarra South,FOCMEC,0,4.29,43.96,60.48,294.75,4.7,192.12,69.41,26.47,20
2001 Boolarra South,FOCMEC,0,348.55,27.99,43.22,292.71,23.4,158.03,58.39,31.77,20
2001 Boolarra South,FOCMEC,0,355.51,31.61,49.26,294.68,18.75,165,62.01,31.77,20
2001 Boolarra South,FOCMEC,0,1.12,35.53,53.95,296.52,14.08,173.68,65.19,31.76,20
2001 Boolarra South,FOCMEC,0,5.73,39.67,57.6,298.31,9.39,184.5,67.73,31.76,20
2001 Boolarra South,FOCMEC,0,345.14,24.81,35.42,295.89,28.03,157.7,54.47,37.06,20
2001 Boolarra South,FOCMEC,0,353.84,27.99,43.22,298,23.4,163.32,58.39,37.06,20
2001 Boolarra South,FOCMEC,0,0.8,31.61,49.26,299.97,18.75,170.29,62.01,37.06,20
2001 Boolarra South,FOCMEC,0,6.42,35.53,53.95,301.82,14.08,178.98,65.19,37.06,20
2001 Boolarra South,FOCMEC,0,359.13,27.99,43.22,303.29,23.4,168.61,58.39,42.35,20
2001 Boolarra South,FOCMEC,0,6.09,31.61,49.26,305.26,18.75,175.58,62.01,42.35,20
2001 Boolarra South,FOCMEC,0,157.11,85.3,69.93,264.84,37.16,46.65,46.04,158.82,20
2001 Boolarra South,FOCMEC,0,160.67,80.61,69.72,267.59,32.62,48.09,50.33,164.12,20
2001 Boolarra South,FOCMEC,0,162.4,85.3,69.93,270.13,37.16,51.94,46.04,164.11,20
2001 Boolarra South,FOCMEC,0,164.18,75.92,69.35,270.59,28.02,48.77,54.47,169.42,20
2001 Boolarra South,FOCMEC,0,165.96,80.61,69.72,272.88,32.62,53.38,50.33,169.41,20
2001 Boolarra South,FOCMEC,0,167.7,85.3,69.93,275.43,37.16,57.24,46.04,169.41,20
2001 Boolarra South,FOCMEC,0,167.61,71.25,68.83,273.77,23.4,48.45,58.4,174.71,20
2001 Boolarra South,FOCMEC,0,169.47,75.92,69.35,275.88,28.02,54.06,54.47,174.71,20
2001 Boolarra South,FOCMEC,0,171.25,80.61,69.72,278.17,32.62,58.67,50.33,174.7,20
2001 Boolarra South,FOCMEC,0,172.99,85.3,69.93,280.72,37.16,62.53,46.04,174.7,20
2001 Boolarra South,FOCMEC,0,170.94,66.6,68.12,277.1,18.75,46.78,62.01,180,20
2001 Boolarra South,FOCMEC,0,172.9,71.25,68.83,279.06,23.4,53.74,58.4,180,20
2001 Boolarra South,FOCMEC,0,174.76,75.92,69.35,281.17,28.02,59.35,54.47,180,20
2001 Boolarra South,FOCMEC,0,176.55,80.61,69.72,283.47,32.62,63.97,50.33,180,20
2001 Boolarra South,FOCMEC,0,178.29,85.3,69.93,286.02,37.16,67.83,46.04,180,20
2001 Boolarra South,FOCMEC,0,174.12,61.98,67.2,280.53,14.08,43.37,65.18,185.29,20
2001 Boolarra South,FOCMEC,0,176.23,66.6,68.12,282.39,18.75,52.07,62.01,185.29,20
2001 Boolarra South,FOCMEC,0,178.2,71.25,68.83,284.36,23.4,59.04,58.4,185.3,20
2001 Boolarra South,FOCMEC,0,180.06,75.92,69.35,286.47,28.02,64.65,54.47,185.3,20
2001 Boolarra South,FOCMEC,0,181.84,80.61,69.72,288.76,32.62,69.26,50.33,185.29,20
2001 Boolarra South,FOCMEC,0,179.42,61.98,67.2,285.83,14.08,48.67,65.18,190.59,20
2001 Boolarra South,FOCMEC,0,181.53,66.6,68.12,287.69,18.75,57.37,62.01,190.59,20
2001 Boolarra South,FOCMEC,0,351.04,42.06,50.89,287.89,9.06,179.5,63.19,22.15,25
2001 Boolarra South,FOCMEC,0,355.42,46.03,54.04,290.04,4.53,190.46,64.54,22.15,25
2001 Boolarra South,FOCMEC,0,345.51,34.78,42.19,288.95,18.05,166.96,58.39,27.69,25
2001 Boolarra South,FOCMEC,0,351.49,38.29,47,291.23,13.57,175.32,61.1,27.69,25
2001 Boolarra South,FOCMEC,0,356.58,42.06,50.89,293.43,9.06,185.04,63.19,27.69,25
2001 Boolarra South,FOCMEC,0,0.96,46.03,54.04,295.58,4.53,196,64.54,27.69,25
2001 Boolarra South,FOCMEC,0,335.61,28.9,29.03,289.53,26.95,159.43,51.71,33.24,25
2001 Boolarra South,FOCMEC,0,343.97,31.61,36.26,292.08,22.52,165.42,55.23,33.23,25
2000 Boolarra South,SKHASH,C,13.5,4.6,100,274.21,40.46,92.6,49.52,183.53,0.8
2000 Boolarra South,SKHASH,D,97,51.8,154.1,326.57,11.22,67.17,42.84,225.14,44.99
2000 Boolarra South,FOCMEC,0,45,30,90,315,15,135,75,225,0
2000 Boolarra South,FOCMEC,0,50,30,90,320,15,140,75,230,0
2000 Boolarra South,FOCMEC,0,50,35,90,320,10,140,80,230,0
2000 Boolarra South,FOCMEC,0,55,25,90,325,20,145,70,235,0
2000 Boolarra South,FOCMEC,0,55,30,90,325,15,145,75,235,0
2000 Boolarra South,FOCMEC,0,55,35,90,325,10,145,80,235,0
2000 Boolarra South,FOCMEC,0,60,25,90,330,20,150,70,240,0
2000 Boolarra South,FOCMEC,0,60,30,90,330,15,150,75,240,0
2000 Boolarra South,FOCMEC,0,65,30,90,335,15,155,75,65,0
2000 Boolarra South,FOCMEC,0,37.9,35.31,81.33,314.11,9.96,161.29,78.83,44.99,5
2000 Boolarra South,FOCMEC,0,42.9,35.31,81.33,319.11,9.96,166.29,78.83,49.99,5
2000 Boolarra South,FOCMEC,0,46.42,30.38,80.08,323.66,14.94,163.02,74.21,55,5
2000 Boolarra South,FOCMEC,0,51.42,30.38,80.08,328.66,14.94,168.02,74.21,60,5
2000 Boolarra South,FOCMEC,0,222.67,65.1,84.49,316.81,19.92,121.54,69.41,225,5
2000 Boolarra South,FOCMEC,0,227.12,60.13,84.23,321.34,14.95,121.98,74.2,230,5
2000 Boolarra South,FOCMEC,0,227.67,65.1,84.49,321.81,19.92,126.54,69.41,230,5
2000 Boolarra South,FOCMEC,0,231.51,55.15,83.9,325.89,9.96,118.68,78.83,235,5
2000 Boolarra South,FOCMEC,0,232.12,60.13,84.23,326.34,14.95,126.98,74.2,235,5
2000 Boolarra South,FOCMEC,0,232.67,65.1,84.49,326.81,19.92,131.54,69.41,235,5
2000 Boolarra South,FOCMEC,0,237.12,60.13,84.23,331.34,14.95,131.98,74.2,240,5
2000 Boolarra South,FOCMEC,0,237.67,65.1,84.49,331.81,19.92,136.54,69.41,240,5
2000 Boolarra South,FOCMEC,0,242.12,60.13,84.23,336.34,14.95,136.98,74.2,245,5
2000 Boolarra South,FOCMEC,0,36.78,36.22,72.91,318.96,9.85,185.26,75.89,50.71,10
2000 Boolarra South,FOCMEC,0,219.48,70.32,79.37,317.73,24.6,112.67,63.19,223.1,10
2000 Boolarra South,FOCMEC,0,223.54,65.41,78.99,321.79,19.69,112.67,67.73,228.17,10
2000 Boolarra South,FOCMEC,0,224.55,70.32,79.37,322.8,24.6,117.74,63.19,228.17,10
2000 Boolarra South,FOCMEC,0,227.51,60.5,78.49,325.9,14.77,110.28,72.04,233.24,10
2000 Boolarra South,FOCMEC,0,228.61,65.41,78.99,326.86,19.69,117.74,67.73,233.24,10
2000 Boolarra South,FOCMEC,0,229.62,70.32,79.37,327.87,24.6,122.81,63.19,233.24,10
2000 Boolarra South,FOCMEC,0,231.38,55.61,77.85,330.07,9.85,103.75,75.89,238.31,10
2000 Boolarra South,FOCMEC,0,232.58,60.5,78.49,330.97,14.77,115.35,72.04,238.31,10
2000 Boolarra South,FOCMEC,0,233.68,65.41,78.99,331.93,19.69,122.81,67.73,238.31,10
2000 Boolarra South,FOCMEC,0,236.45,55.61,77.85,335.14,9.85,108.82,75.89,243.38,10
2000 Boolarra South,FOCMEC,0,237.66,60.5,78.49,336.05,14.77,120.43,72.04,243.39,10
2000 Boolarra South,FOCMEC,0,238.75,65.41,78.99,337,19.69,127.88,67.73,243.38,10
2000 Boolarra South,FOCMEC,0,242.73,60.5,78.49,341.12,14.77,125.5,72.04,248.46,10
2000 Boolarra South,FOCMEC,0,217.18,75.52,74.5,319.64,28.88,107,56.78,221.15,15
2000 Boolarra South,FOCMEC,0,220.9,70.71,74.08,323.17,24.09,107.24,61.09,226.28,15
2000 Boolarra South,FOCMEC,0,222.32,75.52,74.5,324.78,28.88,112.14,56.78,226.29,15
2000 Boolarra South,FOCMEC,0,224.55,65.91,73.53,326.81,19.29,106.02,65.18,231.43,15
2000 Boolarra South,FOCMEC,0,226.05,70.71,74.08,328.32,24.09,112.39,61.09,231.43,15
2000 Boolarra South,FOCMEC,0,228.07,61.12,72.81,330.53,14.48,102.56,68.91,236.57,15
2000 Boolarra South,FOCMEC,0,229.69,65.91,73.53,331.95,19.29,111.16,65.18,236.57,15
2000 Boolarra South,FOCMEC,0,231.44,56.36,71.89,334.32,9.66,95.99,72.04,241.71,15
2000 Boolarra South,FOCMEC,0,233.22,61.12,72.81,335.68,14.48,107.71,68.91,241.72,15
2000 Boolarra South,FOCMEC,0,234.83,65.91,73.53,337.09,19.29,116.3,65.18,241.71,15
2000 Boolarra South,FOCMEC,0,236.59,56.36,71.89,339.47,9.66,101.14,72.04,246.86,15
2000 Boolarra South,FOCMEC,0,238.36,61.12,72.81,340.82,14.48,112.85,68.91,246.86,15
2000 Boolarra South,FOCMEC,0,243.5,61.12,72.81,345.96,14.48,117.99,68.91,252,15
2000 Boolarra South,FOCMEC,0,217.12,75.92,69.35,323.53,28.02,101.71,54.47,222.36,20
2000 Boolarra South,FOCMEC,0,220.55,71.25,68.83,326.71,23.4,101.39,58.4,227.65,20
2000 Boolarra South,FOCMEC,0,222.41,75.92,69.35,328.82,28.02,107,54.47,227.65,20
2000 Boolarra South,FOCMEC,0,223.88,66.6,68.12,330.04,18.75,99.72,62.01,232.94,20
